Geneid	WT_AGO1-1	WT_AGO1-2	ago1-1	ago1-2
gene:AT5G06015	0	0	0	0
gene:AT5G06025	0	0	0	0
gene:AT5G40384	0	0	0	0
gene:AT5G06035	0	0	0	0
gene:AT5G40395	4	0	5	12
gene:AT5G06045	0	1	0	0
gene:AT5G06055	12	11	12	7
gene:AT5G06065	0	0	0	0
gene:AT5G06075	0	0	0	0
gene:AT5G40545	0	0	0	0
gene:AT5G06085	0	0	0	0
gene:AT5G06095	0	0	0	0
gene:AT5G06105	0	0	0	0
gene:AT5G40945	0	0	0	0
gene:AT5G06115	4	3	0	2
gene:AT5G41265	0	0	0	0
gene:AT5G06145	0	0	1	1
gene:AT5G06155	4	8	4	4
gene:AT5G41471	18	12	33	27
gene:AT5G41605	0	0	0	0
gene:AT5G41612	100	114	503	322
gene:AT5G06175	0	0	0	0
gene:AT5G41663	1	0	0	0
gene:AT5G41675	0	0	0	0
gene:AT5G06185	0	0	0	0
gene:AT5G06205	22	53	69	32
gene:AT5G06235	70	97	227	229
gene:AT5G06245	102	109	140	117
gene:AT5G06255	0	0	0	0
gene:AT5G06275	0	0	0	0
gene:AT5G41905	3	2	0	0
gene:AT5G42092	1737	2083	2584	2371
gene:AT5G06285	23	27	46	14
gene:AT5G06295	25	17	21	14
gene:AT5G06305	0	0	0	8
gene:AT5G06325	0	0	0	0
gene:AT5G06335	0	0	0	0
gene:AT5G06345	0	0	0	0
gene:AT5G06365	0	0	0	0
gene:AT5G06385	26	12	31	25
gene:AT5G06395	1034	1116	1255	1169
gene:AT5G06405	0	0	0	0
gene:AT5G06415	0	1	0	1
gene:AT5G06425	0	0	0	0
gene:AT5G06435	0	0	0	0
gene:AT5G06445	0	0	0	0
gene:AT5G06455	0	0	0	0
gene:AT5G06465	0	0	0	0
gene:AT5G06475	1	2	1	0
gene:AT5G06495	0	0	0	0
gene:AT5G43403	81	76	139	126
gene:AT5G06505	154	219	182	221
gene:AT5G06515	3	1	0	0
gene:AT5G43455	5	0	0	0
gene:AT5G43535	0	0	0	0
gene:AT5G43603	0	1	0	0
gene:AT5G06525	0	0	0	0
gene:AT5G06535	2	0	0	0
gene:AT5G43725	114	169	135	162
gene:AT5G06545	2	1	0	0
gene:AT5G44283	0	0	0	0
gene:AT5G06565	0	0	0	0
gene:AT5G44286	0	2	3	0
gene:AT5G44375	0	0	0	0
gene:AT5G44562	75	68	161	167
gene:AT5G06575	2	0	2	5
gene:AT5G06585	0	2	20	14
gene:AT5G44569	21	12	49	43
gene:AT5G06595	7	4	22	4
gene:AT5G06605	0	0	0	0
gene:AT5G06615	0	0	0	0
gene:AT5G44705	0	0	0	0
gene:AT5G06635	0	0	0	0
gene:AT5G06655	0	0	0	2
gene:AT5G06665	193	211	243	287
gene:AT5G06675	0	0	0	0
gene:AT5G06695	497	496	674	630
gene:AT5G06705	0	0	0	0
gene:AT5G06715	0	0	0	0
gene:AT5G45307	0	0	0	0
gene:AT5G45472	1457	1762	2688	2295
gene:AT5G45475	0	0	0	0
gene:AT5G06735	0	0	0	0
gene:AT5G45715	0	0	0	0
gene:AT5G06745	2	0	0	0
gene:AT5G45745	0	0	0	0
gene:AT5G06765	0	0	0	0
gene:AT5G06775	0	0	8	0
gene:AT5G46105	2	0	0	3
gene:AT5G06785	0	0	0	0
gene:AT5G06795	5	1	2	2
gene:AT5G46315	4	0	2	12
gene:AT5G46325	0	0	0	0
gene:AT5G06815	0	0	0	0
gene:AT5G06825	3	3	1	4
gene:AT5G06835	0	0	1	0
gene:AT5G06845	47	44	104	159
gene:AT5G06855	0	0	0	0
gene:AT5G06875	0	0	0	0
gene:AT5G46595	0	0	0	0
gene:AT5G06880	0	0	0	1
gene:AT5G46845	2	5	1	0
gene:AT5G06885	27	22	13	6
gene:AT5G06915	0	0	0	0
gene:AT5G06925	0	0	0	0
gene:AT5G06935	0	0	0	0
gene:AT5G06945	0	0	0	0
gene:AT5G06955	0	0	6	1
gene:AT5G06965	0	0	0	0
gene:AT5G06975	2	0	0	0
gene:AT5G06985	0	0	0	0
gene:AT5G06995	0	0	0	0
gene:AT5G07005	0	0	0	0
gene:AT5G07015	555	697	141	130
gene:AT5G07025	24	36	36	50
gene:AT5G07035	0	0	0	0
gene:AT5G07055	0	0	0	0
gene:AT5G07065	0	0	1	0
gene:AT5G07075	0	0	0	0
gene:AT5G48412	756	845	671	537
gene:AT5G07095	10	6	23	7
gene:AT5G07105	1	2	3	5
gene:AT5G07115	0	0	1	0
gene:AT5G07125	0	0	0	0
gene:AT5G07145	19	38	37	45
gene:AT5G48465	0	0	0	0
gene:AT5G07155	0	0	0	0
gene:AT5G07185	0	0	0	0
gene:AT5G48675	0	0	0	0
gene:AT5G07195	0	0	0	0
gene:AT5G07205	0	1	0	0
gene:AT5G07255	0	0	0	0
gene:AT5G07265	62	78	57	58
gene:AT5G48775	119	126	116	97
gene:AT5G07275	14	35	33	36
gene:AT5G07285	202	251	351	327
gene:AT5G48835	0	0	0	0
gene:AT5G07295	0	0	0	0
gene:AT5G07325	0	6	2	2
gene:AT5G07335	2	1	2	0
gene:AT5G07345	2	1	0	0
gene:AT5G49138	8	6	11	8
gene:AT5G49152	34	30	42	30
gene:AT5G07355	2	1	3	2
gene:AT5G07365	0	0	1	0
gene:AT5G07385	0	1	0	2
gene:AT5G49435	0	0	0	0
gene:AT5G07395	0	0	5	2
gene:AT5G07405	6	8	16	19
gene:AT5G07415	45	37	83	81
gene:AT5G07425	0	0	0	0
gene:AT5G07435	0	0	0	0
gene:AT5G49615	2	0	0	0
gene:AT5G07445	2	0	11	5
gene:AT5G07455	2	2	0	7
gene:AT5G07465	0	0	0	0
gene:AT5G07485	0	0	0	0
gene:AT5G07495	0	0	0	0
gene:AT5G07515	23	6	0	0
gene:AT5G07525	11	12	5	16
gene:AT5G07535	0	0	0	0
gene:AT5G07555	0	0	1	1
gene:AT5G07565	0	0	1	0
gene:AT5G07575	0	0	0	0
gene:AT5G07595	0	0	0	0
gene:AT5G07585	0	0	0	0
gene:AT5G50190	0	0	0	2
gene:AT5G07605	0	1	0	0
gene:AT5G07615	0	0	0	0
gene:AT5G07635	10	21	18	31
gene:AT5G07655	0	0	0	0
gene:AT5G07665	0	0	0	0
gene:AT5G07695	0	0	0	0
gene:AT5G50717	0	0	0	0
gene:AT5G07705	0	0	0	0
gene:AT5G50805	0	0	0	0
gene:AT5G50995	1	0	0	0
gene:AT5G51055	0	0	0	0
gene:AT5G07715	0	0	0	0
gene:AT5G07725	4	5	5	9
gene:AT5G51174	0	3	1	13
gene:AT5G07735	0	0	0	4
gene:AT5G07745	9	0	4	2
gene:AT5G07775	0	0	0	0
gene:AT5G07785	0	0	0	0
gene:AT5G07795	0	0	0	0
gene:AT5G07805	0	0	0	0
gene:AT5G07815	0	0	0	0
gene:AT5G07825	4	5	1	0
gene:AT5G07835	0	0	0	0
gene:AT5G07845	0	0	0	0
gene:AT5G07855	0	0	0	0
gene:AT5G07865	0	0	0	0
gene:AT5G07875	0	0	0	0
gene:AT5G07885	747	945	292	369
gene:AT5G07895	1	3	2	5
gene:AT5G52355	0	0	0	0
gene:AT5G52471	4	2	3	12
gene:AT5G52495	0	0	0	0
gene:AT5G07905	0	0	0	2
gene:AT5G52797	0	0	0	0
gene:AT5G52815	0	0	0	0
gene:AT5G07915	0	0	0	0
gene:AT5G07925	0	0	0	0
gene:AT5G07935	0	0	0	0
gene:AT5G07945	0	0	0	0
gene:AT5G53048	871	1266	2056	1953
gene:AT5G07955	0	0	0	0
gene:AT5G07965	21	17	24	29
gene:AT5G07975	64	46	75	56
gene:AT5G07985	108	142	524	429
gene:AT5G07995	2	1	0	1
gene:AT5G53487	0	0	0	0
gene:AT5G08015	0	0	0	0
gene:AT5G08025	0	4	6	3
gene:AT5G08035	0	0	0	0
gene:AT5G08045	0	0	0	0
gene:AT5G08065	0	0	0	0
gene:AT5G53902	25	18	43	44
gene:AT5G08085	0	0	0	0
gene:AT5G08095	0	0	0	0
gene:AT5G08105	0	2	0	0
gene:AT5G54075	24	22	40	49
gene:AT5G08115	0	0	0	0
gene:AT5G08125	0	0	0	0
gene:AT5G08135	149	221	145	111
gene:AT5G08165	0	0	0	0
gene:AT5G08175	83	83	92	51
gene:AT5G54365	0	0	0	0
gene:AT5G54375	0	0	0	0
gene:AT5G08195	0	0	0	0
gene:AT5G08205	0	0	0	0
gene:AT5G54569	68	62	74	66
gene:AT5G08215	0	0	0	0
gene:AT5G08225	0	0	0	0
gene:AT5G08235	45	51	37	40
gene:AT5G08255	1	1	2	0
gene:AT5G08265	2	0	0	2
gene:AT5G54865	0	0	0	0
gene:AT5G55045	3	0	0	0
gene:AT5G55055	0	0	0	0
gene:AT5G08275	65	58	1267	1082
gene:AT5G08285	2	4	44	21
gene:AT5G55505	0	0	0	0
gene:AT5G55835	0	0	0	0
gene:AT5G08375	0	0	0	0
gene:AT5G08385	0	0	0	0
gene:AT5G08395	0	0	0	0
gene:AT5G08425	21	9	123	159
gene:AT5G08435	0	0	0	0
gene:AT5G08445	16	11	26	18
gene:AT5G08455	0	0	2	1
gene:AT5G08465	0	0	0	0
gene:AT5G08475	0	0	0	0
gene:AT5G08485	0	0	0	0
gene:AT5G56365	0	0	0	0
gene:AT5G08495	9	11	9	22
gene:AT5G08515	7	15	18	6
gene:AT5G08525	7	6	5	1
gene:AT5G08575	0	0	0	0
gene:AT5G08585	0	0	0	0
gene:AT5G08595	0	0	0	2
gene:AT5G08605	1	0	0	0
gene:AT5G08615	38	39	74	87
gene:AT5G56745	0	0	1	0
gene:AT5G08645	0	0	0	0
gene:AT5G08635	0	0	0	0
gene:AT5G08655	0	0	0	0
gene:AT5G08665	0	0	0	0
gene:AT5G08675	0	0	0	0
gene:AT5G08685	0	0	0	0
gene:AT5G56975	0	0	0	0
gene:AT5G08705	0	0	0	0
gene:AT5G08715	0	3	0	0
gene:AT5G08725	34	32	0	0
gene:AT5G08735	0	0	0	0
gene:AT5G08745	0	0	0	0
gene:AT5G08755	0	0	0	0
gene:AT5G08765	0	0	0	0
gene:AT5G57735	0	0	4	0
gene:AT5G08775	0	0	0	0
gene:AT5G08785	0	0	0	1
gene:AT5G08800	0	0	2	0
gene:AT5G08805	0	3	3	0
gene:AT5G57885	0	0	0	0
gene:AT5G08810	9	11	14	6
gene:AT5G08815	0	0	0	0
gene:AT5G08820	383	381	349	362
gene:AT5G08825	108	145	27	52
gene:AT5G08830	1	5	5	1
gene:AT5G58465	0	0	0	0
gene:AT5G58495	0	0	0	0
gene:AT5G08835	54	43	48	24
gene:AT5G08840	70	91	130	170
gene:AT5G08845	0	0	0	0
gene:AT5G58595	0	0	1	1
gene:AT5G08850	0	0	0	0
gene:AT5G08855	1	0	1	9
gene:AT5G08860	0	0	0	0
gene:AT5G08865	0	0	0	0
gene:AT5G08870	42	54	186	159
gene:AT5G08875	15	21	27	27
gene:AT5G08880	102	127	67	81
gene:AT5G08885	8	15	19	28
gene:AT5G08890	0	0	0	0
gene:AT5G59055	0	0	0	0
gene:AT5G08895	0	0	0	0
gene:AT5G08900	1	3	0	0
gene:AT5G08905	0	0	0	0
gene:AT5G08910	0	0	0	0
gene:AT5G08915	0	0	0	0
gene:AT5G59385	0	1	0	0
gene:AT5G59395	0	0	0	0
gene:AT5G08920	486	608	346	257
gene:AT5G59505	0	0	0	0
gene:AT5G08925	0	0	0	0
gene:AT5G59662	6	15	14	12
gene:AT5G59732	1778	2623	675	666
gene:AT5G08930	0	0	2	0
gene:AT5G08935	0	0	0	0
gene:AT5G08940	0	0	0	0
gene:AT5G08945	0	0	0	0
gene:AT5G59945	0	0	0	0
gene:AT5G60022	311	351	244	265
gene:AT5G08950	10	8	8	2
gene:AT5G60285	3	3	10	2
gene:AT5G60408	0	0	1	0
gene:AT5G08955	52	67	79	53
gene:AT5G08960	5	8	55	38
gene:AT5G08965	0	0	0	0
gene:AT5G08970	0	0	0	0
gene:AT5G08975	2	0	0	0
gene:AT5G08980	34	44	62	55
gene:AT5G60963	0	0	0	0
gene:AT5G60966	0	0	0	0
gene:AT5G08985	0	0	0	0
gene:AT5G08990	65	67	144	122
gene:AT5G61345	0	0	0	0
gene:AT5G08995	0	0	0	0
gene:AT5G09000	0	0	0	0
gene:AT5G09005	0	0	0	0
gene:AT5G61445	0	0	0	0
gene:AT5G61455	7	9	24	36
gene:AT5G09010	0	0	0	0
gene:AT5G09015	0	0	1	0
gene:AT5G09020	0	0	2	0
gene:AT5G09025	0	0	0	0
gene:AT5G61835	1	0	0	0
gene:AT5G09030	154	136	159	140
gene:AT5G09035	0	0	0	0
gene:AT5G09040	0	0	0	0
gene:AT5G09045	0	0	0	0
gene:AT5G62162	0	0	5	7
gene:AT5G09050	0	0	0	0
gene:AT5G09055	0	0	0	0
gene:AT5G09060	0	0	0	0
gene:AT5G09065	10	15	33	40
gene:AT5G09070	0	0	0	0
gene:AT5G09080	0	0	0	0
gene:AT5G09085	0	0	2	2
gene:AT5G62848	0	0	0	0
gene:AT5G09090	0	0	2	0
gene:AT5G09095	0	0	0	0
gene:AT5G09100	0	0	0	0
gene:AT5G09105	0	0	0	0
gene:AT5G09110	0	0	0	0
gene:AT5G09120	116	138	119	103
gene:AT5G09125	4	4	7	7
gene:AT5G09130	0	0	0	0
gene:AT5G09135	0	0	0	0
gene:AT5G09140	1	3	0	1
gene:AT5G09145	0	0	0	0
gene:AT5G63145	0	0	0	0
gene:AT5G63195	2145	2127	1206	1061
gene:AT5G09150	41	50	30	55
gene:AT5G09155	158	160	278	285
gene:AT5G09160	21	23	42	33
gene:AT5G09165	19	16	11	15
gene:AT5G09170	0	0	4	0
gene:AT5G63715	0	0	0	0
gene:AT5G09175	66	59	521	376
gene:AT5G09185	31	41	31	55
gene:AT5G09190	0	0	0	3
gene:AT5G64505	0	0	0	0
gene:AT5G09195	0	5	3	0
gene:AT5G09200	0	0	0	0
gene:AT5G09205	0	0	0	0
gene:AT5G64572	1325	1303	3446	3151
gene:AT5G09215	1	0	0	0
gene:AT5G09235	0	0	0	0
gene:AT5G09245	0	0	0	0
gene:AT5G64735	0	0	0	0
gene:AT5G09255	0	0	0	0
gene:AT5G09265	1	3	3	0
gene:AT5G09275	128	142	107	162
gene:AT5G64855	3	0	0	0
gene:AT5G09285	168	190	185	184
gene:AT5G65015	0	0	0	2
gene:AT5G09295	25	36	13	16
gene:AT5G09305	0	0	0	0
gene:AT5G09325	1	0	0	3
gene:AT5G65305	0	0	0	0
gene:AT5G09335	1	2	2	2
gene:AT5G09365	2	2	0	0
gene:AT5G09375	0	0	0	0
gene:AT5G65445	0	2	0	2
gene:AT5G09385	35	34	37	38
gene:AT5G65535	0	0	0	0
gene:AT5G09395	34	47	33	33
gene:AT5G65575	106	143	152	119
gene:AT5G65615	0	0	0	0
gene:AT5G09405	11	15	42	25
gene:AT5G09415	0	1	2	0
gene:AT5G09425	0	0	0	0
gene:AT5G09435	11	22	37	30
gene:AT5G09455	0	0	0	0
gene:AT5G09465	0	0	0	0
gene:AT5G09475	0	0	2	0
gene:AT5G09495	3	10	5	3
gene:AT5G09505	0	0	0	0
gene:AT5G09515	0	0	0	0
gene:AT5G09535	338	340	449	619
gene:AT5G09545	0	0	2	0
gene:AT5G09555	0	1	1	0
gene:AT5G66045	0	4	0	0
gene:AT5G09565	512	472	81	147
gene:AT5G09595	175	212	155	159
gene:AT5G09605	0	0	0	0
gene:AT5G09615	0	0	0	0
gene:AT5G66535	0	0	0	0
gene:AT5G66558	386	457	405	415
gene:AT5G66562	1	2	5	2
gene:AT5G66564	2	2	3	7
gene:AT5G66567	0	0	1	0
gene:AT5G66568	0	0	0	0
gene:AT5G09635	2	7	0	1
gene:AT5G09645	2	0	2	3
gene:AT5G09665	0	2	1	2
gene:AT5G09675	2	3	3	6
gene:AT5G09685	196	220	160	183
gene:AT5G09695	0	0	0	0
gene:AT5G66755	0	0	0	0
gene:AT5G09705	0	0	0	0
gene:AT5G09715	0	0	0	0
gene:AT5G66817	0	0	0	0
gene:AT5G09735	0	0	2	0
gene:AT5G09765	0	0	0	0
gene:AT5G09775	0	0	0	0
gene:AT5G09785	128	130	61	77
gene:AT5G09815	0	0	0	0
gene:AT5G09835	0	0	0	0
gene:AT5G09825	0	0	0	0
gene:AT5G09845	11	33	13	15
gene:AT5G09855	1079	1420	667	612
gene:AT5G09865	19	15	19	12
gene:AT5G09875	0	0	0	0
gene:AT5G09885	0	0	0	0
gene:AT5G09895	0	0	0	0
gene:AT5G09915	0	0	1	0
gene:AT5G67455	0	0	4	1
gene:AT5G67488	579	634	814	793
gene:AT5G09925	3	6	13	6
gene:AT5G09945	0	0	0	0
gene:AT5G09955	1	1	0	0
gene:AT5G09965	2	0	0	0
gene:ATMG00020	4592	3509	5399	4384
gene:ATMG00100	0	0	2	2
gene:ATMG09450	22	25	39	25
gene:ATMG00190	0	0	1	0
gene:ATMG00230	0	0	2	0
gene:ATMG00250	2	0	2	5
gene:ATMG00330	0	2	7	3
gene:ATMG00340	0	0	2	1
gene:ATMG00350	0	1	1	4
gene:ATMG00360	1	1	3	2
gene:ATMG00380	4	2	1	4
gene:ATMG00390	3	3	0	0
gene:ATMG00420	1	0	0	0
gene:ATMG00460	0	3	0	0
gene:ATMG09730	21	7	24	20
gene:ATMG09740	0	0	0	0
gene:ATMG00700	0	0	0	0
gene:ATMG00780	5	4	5	2
gene:ATMG00790	0	0	0	0
gene:ATMG00800	0	0	0	0
gene:ATMG00930	0	0	0	0
gene:ATMG00950	0	0	2	0
gene:ATMG01070	0	0	2	0
gene:ATMG01160	1	5	2	0
gene:ATMG09950	4	4	8	6
gene:ATMG01340	0	0	0	0
gene:ATMG09960	0	2	1	0
gene:ATMG09980	6	1	16	20
gene:ATMG01380	23	29	53	36
gene:ATMG01390	10994	10772	19036	17492
gene:ATCG00010	510	11	556	766
gene:ATCG00030	2278	2178	2231	2326
gene:ATCG00060	0	1	1	0
gene:ATCG00090	115	43	127	141
gene:ATCG00100	74	86	130	68
gene:ATCG00110	5	11	12	4
gene:ATCG00200	9	7	3	6
gene:ATCG00230	1	1	2	0
gene:ATCG00240	4	2	35	22
gene:ATCG00250	1	0	4	13
gene:ATCG00260	4	0	1	0
gene:ATCG00290	171	78	173	191
gene:ATCG00310	5	7	2	13
gene:ATCG00320	4	0	7	15
gene:ATCG00370	12	3	11	18
gene:ATCG00390	276	117	204	231
gene:ATCG00400	1731	1907	1293	1569
gene:ATCG00410	7	6	5	8
gene:ATCG00450	506	585	635	546
gene:ATCG00460	36	43	39	54
gene:ATCG00610	5	10	12	18
gene:ATCG00620	68	63	45	54
gene:ATCG00850	0	3	1	0
gene:ATCG00880	0	2	0	1
gene:ATCG00910	0	0	1	1
gene:ATCG00920	29279	5391	21575	24108
gene:ATCG00930	191	109	180	185
gene:ATCG00940	4715	4923	3124	5034
gene:ATCG00950	36195	11992	25509	25943
gene:ATCG00960	69	16	41	43
gene:ATCG00970	34	4	2	13
gene:ATCG00980	13	6	3	11
gene:ATCG00990	1	2	5	5
gene:ATCG01030	0	1	0	0
gene:ATCG01140	1	2	7	1
gene:ATCG01150	6	5	3	11
gene:ATCG01160	26	8	7	17
gene:ATCG01170	59	16	46	63
gene:ATCG01180	36653	12006	25515	25663
gene:ATCG01190	4803	4801	3116	4931
gene:ATCG01200	204	105	186	201
gene:ATCG01210	29271	5244	21474	23104
gene:ATCG01220	0	0	2	1
gene:ATCG01260	0	0	0	0
gene:ATCG01290	0	3	0	0
